count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_4_or_more_rigid_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
10828,W,2012,2012/4/18,11,3,Scotland,40,South Ayrshire,A70,Major,A70 Miller Rd,A713,234050,621300,55.45733079,-4.62597986,0.3,0.19,5,5,810,28,63,13,4,0,1,1,2,21,927
10829,E,2012,2012/10/25,13,3,Scotland,27,West Lothian,A71,Major,A706,A704,300000,662160,55.84225553,-3.59849345,5.2,3.23,0,0,145,9,28,2,1,2,0,1,0,6,188
10831,W,2012,2012/6/28,16,3,Scotland,39,East Ayrshire,A71,Major,A77,A76/A77,247900,636850,55.60143098,-4.41572088,6.5,4.04,0,1,317,7,63,14,1,2,4,2,0,23,411
10833,N,2012,2012/10/10,7,3,Scotland,37,South Lanarkshire,A723,Major,A72,A72,272650,655350,55.77465916,-4.03178635,0.3,0.19,0,2,440,49,121,32,3,4,4,6,7,56,668
10839,S,2012,2012/10/23,9,3,Scotland,40,South Ayrshire,A79,Major,A719,Shawfarm Road roundabout,234500,623800,55.47992335,-4.62036068,4.4,2.73,2,1,535,11,91,14,3,0,1,2,0,20,658
10841,N,2012,2012/3/23,13,3,Scotland,42,Stirling,A81,Major,LA Boundary,A891,256690,677110,55.96554642,-4.29751668,3.1,1.93,2,0,240,3,22,1,0,2,2,0,0,5,270
10848,E,2012,2012/10/29,7,3,Scotland,27,West Lothian,A89,Major,B8084 North Street,A801,295000,668660,55.899569,-3.68082241,1.5,0.93,1,5,504,10,98,13,3,0,0,0,3,19,636
10852,E,2012,2012/6/12,16,3,Scotland,50,Clackmannanshire,A91,Major,B908,A908,290000,696960,56.15259611,-3.77235433,3.7,2.3,0,2,243,10,33,0,2,1,0,1,0,4,292
10857,N,2012,2012/5/30,7,3,Scotland,32,Fife,A914,Major,A91,A919,342730,720600,56.37421557,-2.92882678,6,3.73,1,0,156,3,28,6,3,0,1,0,0,10,197
10861,N,2012,2012/6/18,12,3,Scotland,31,Perth & Kinross,A93,Major,B951,LA Boundary,312850,774300,56.85192858,-3.43058547,17,10.56,1,4,32,0,2,1,0,0,0,1,0,2,40
10870,N,2012,2012/6/29,7,3,Scotland,34,East Lothian,A198,Major,B1377,A6137,344800,678200,55.99356937,-2.88649055,5.3,3.29,0,1,136,1,43,4,2,0,0,0,0,6,187
10872,E,2012,2012/5/21,7,3,Scotland,33,Scottish Borders,A698,Major,A697,A6112,383400,639340,55.64731554,-2.26532086,2.6,1.62,1,0,85,2,35,3,2,3,0,2,6,16,138
10891,E,2012,2012/6/20,7,3,Scotland,4,North Lanarkshire,A721,Major,B7001 Old Edinburgh Rd,A752,269000,661620,55.8299821,-4.09295129,1,0.62,18,6,862,6,175,31,3,0,1,3,5,43,1092
10900,E,2012,2012/5/28,7,3,Scotland,206,East Renfrewshire,A726,Major,A77,LA boundary,254700,658760,55.80021206,-4.31951835,1.4,0.87,2,0,314,17,60,10,3,0,1,0,0,14,405
10902,N,2012,2012/10/3,7,3,Scotland,39,East Ayrshire,A735,Major,B751,LA Boundary,241200,642100,55.64641772,-4.5249812,1.4,0.87,0,0,76,8,24,6,1,1,0,0,0,8,116
10903,N,2012,2012/10/11,7,3,Scotland,41,North Ayrshire,A736,Major,B778,A735,238600,650600,55.72185792,-4.57125506,8.5,5.28,0,1,309,3,68,8,0,1,4,3,1,17,398
10907,E,2012,2012/4/17,7,3,Scotland,38,Dumfries & Galloway,A745,Major,A711,A713,279576,561500,54.93359761,-3.88103687,8.2,5.1,0,0,52,0,21,2,1,0,0,1,0,4,77
10916,E,2012,2012/4/18,16,3,Scotland,30,Falkirk,A803,Major,A80,A872,280400,679730,55.99556693,-3.91909229,2.4,1.49,1,2,407,6,90,7,0,3,3,2,0,15,520
10919,N,2012,2012/4/25,12,3,Scotland,49,East Dunbartonshire,A809,Major,A810,A808,253700,672800,55.9259527,-4.34303539,1.1,0.68,0,0,414,6,51,13,2,1,7,1,1,25,496
10924,E,2012,2012/4/27,7,3,Scotland,3,Glasgow City,A814,Major,A814 James Watt St,A77,258500,664930,55.85673399,-4.26216578,0.3,0.19,17,3,194,0,25,7,2,1,2,1,0,13,235
10932,E,2012,2012/4/26,7,3,Scotland,35,Highland,A832,Major,A896,A890,209800,858540,57.57674633,-5.18259309,14.5,9.01,0,0,17,0,6,1,0,0,0,0,0,1,24
10938,N,2012,2012/4/23,7,3,Scotland,35,Highland,A838,Major,A894,B801,225400,952230,58.42342781,-4.99145162,7.5,4.66,0,0,6,0,3,0,0,0,0,0,0,0,9
10939,N,2012,2012/10/1,7,3,Scotland,41,North Ayrshire,A841,Major,Largymore,Brodick Pier,201850,633600,55.55570984,-5.14321191,13.3,8.26,0,0,75,1,21,4,0,0,0,0,1,5,102
10940,S,2012,2012/9/20,15,3,Scotland,44,Argyll & Bute,A844,Major,A886,B881 High Street,208460,665000,55.84008397,-5.06053603,4.2,2.61,1,1,136,5,14,2,1,1,0,0,0,4,160
10941,E,2012,2012/10/2,13,3,Scotland,44,Argyll & Bute,A846,Major,A847,Port Askaig ferry,138900,665800,55.8146517,-6.1693389,12.4,7.71,0,0,19,0,3,2,0,0,2,0,0,4,26
10942,W,2012,2012/6/25,16,3,Scotland,44,Argyll & Bute,A847,Major,"end of road, Portnahaven",B8018,126460,661000,55.76476723,-6.36246001,16.6,10.31,2,0,70,0,12,2,1,0,1,0,0,4,86
10954,E,2012,2012/6/19,7,3,Scotland,42,Stirling,A873,Major,A84,B822,268400,699600,56.17082485,-4.1211289,6.5,4.04,1,0,90,1,20,2,1,1,0,0,0,4,115
10966,E,2012,2012/4/19,7,3,Scotland,50,Clackmannanshire,A907,Major,B9096,A908,288800,693040,56.11711568,-3.79002434,0.5,0.31,2,0,367,8,67,17,7,1,3,5,4,37,479
10986,E,2012,2012/6/29,7,3,Scotland,45,Aberdeenshire,A939,Major,B976,A93,332700,800070,57.08668823,-3.11206887,7.8,4.85,0,0,1,0,1,0,0,0,0,0,0,0,2
11014,W,2012,2012/10/18,9,3,Scotland,33,Scottish Borders,A6105,Major,A6112,B6355,381600,654140,55.780228,-2.29492176,9.1,5.65,1,0,71,3,17,0,0,1,1,1,2,5,96
11020,N,2012,2012/5/24,16,3,Scotland,3,Glasgow City,A739,Major,M8,A8,253600,665000,55.85589915,-4.34041344,0.3,0.19,0,6,1452,0,202,19,1,0,11,2,8,41,1701
20740,N,2012,2012/4/24,7,3,Scotland,37,South Lanarkshire,A73,Major,A702,A72,297000,632100,55.57164241,-3.63506218,12.1,7.52,0,1,36,1,11,2,0,1,2,6,9,20,69
20778,E,2012,2012/10/26,13,3,Scotland,32,Fife,A91,Major,A913,A914,337000,714500,56.3186911,-3.02011849,0.7,0.43,2,1,323,4,39,12,3,2,1,0,2,20,387
20779,E,2012,2012/10/22,7,3,Scotland,32,Fife,A91,Major,"High Rd, Auchtermuchty",B936 Burnside,323500,711500,56.28975525,-3.23744962,0.9,0.56,0,1,153,7,54,5,2,3,5,2,0,17,232
20815,E,2012,2012/10/30,7,3,Scotland,3,Glasgow City,A8,Major,B768,A761,255500,664550,55.85243253,-4.30984773,0.7,0.43,6,1,325,3,69,7,1,0,1,1,0,10,408
20818,N,2012,2012/9/18,7,3,Scotland,35,Highland,A99,Major,A836,Pier,338060,973000,58.64043711,-3.06872116,0.7,0.43,1,1,11,2,4,0,0,0,0,0,0,0,18
20821,N,2012,2012/10/12,7,3,Scotland,29,City of Edinburgh,A7,Major,A6095,A700,327050,672000,55.93550154,-3.1693012,1.6,0.99,9,5,518,23,90,8,1,1,0,0,0,10,646
20822,N,2012,2012/10/29,7,3,Scotland,37,South Lanarkshire,A70,Major,A721,LA Boundary,300000,647900,55.71417914,-3.59325749,11.3,7.02,0,1,143,0,24,5,1,0,2,0,0,8,176
20839,N,2012,2012/9/25,11,3,Scotland,42,Stirling,A81,Major,A811,A821,253400,693400,56.11078885,-4.35908545,10.1,6.28,0,0,88,1,18,2,0,3,1,0,1,7,114
20846,E,2012,2012/10/2,7,3,Scotland,27,West Lothian,A89,Major,A899,LA Boundary,310000,672350,55.9357529,-3.44225273,1.2,0.75,7,7,918,11,212,28,13,5,3,4,6,59,1207
20847,E,2012,2012/5/9,7,3,Scotland,4,North Lanarkshire,A89,Major,B8058 Connor St,LA Boundary,279000,666380,55.87533765,-3.93553472,9.5,5.9,2,2,209,6,43,8,1,0,6,0,0,15,275
20874,E,2012,2012/10/23,7,3,Scotland,33,Scottish Borders,A699,Major,A7(T),A68,350000,628050,55.54358584,-2.79392593,12.8,7.95,1,0,38,0,14,0,0,0,0,1,0,1,53
20885,N,2012,2012/9/6,7,3,Scotland,38,Dumfries & Galloway,A713,Major,A702,A762,261618,582000,55.11302271,-4.17103766,1.2,0.75,0,0,21,1,9,5,0,0,0,1,2,8,39
20889,E,2012,2012/4/23,15,3,Scotland,38,Dumfries & Galloway,A718,Major,A717,B737 Leswalt High Road,205735,561004,54.90586803,-5.0317127,1.3,0.81,1,0,185,7,28,10,2,0,0,0,0,12,232
20896,E,2012,2012/10/22,7,3,Scotland,37,South Lanarkshire,A724,Major,HALLSIDE BOULEVARD,BLANTYRE FARM ROAD,267300,658670,55.80303008,-4.11863026,2.2,1.37,3,2,213,6,37,7,2,2,6,0,0,17,275
20902,W,2012,2012/4/20,10,3,Scotland,3,Glasgow City,A761,Major,A739,A8,255000,664140,55.84860162,-4.31760833,2.7,1.68,3,3,359,27,59,6,0,0,0,2,1,9,457
20918,N,2012,2012/9/7,7,3,Scotland,42,Stirling,A809,Major,B834,LA Boundary,252300,679330,55.98414492,-4.36899977,7.6,4.72,0,0,69,0,21,0,1,1,1,0,0,3,93
20921,E,2012,2012/4/27,7,3,Scotland,43,West Dunbartonshire,A814,Major,Greenhead Rd,A812,239300,675500,55.94559034,-4.57485858,2,1.24,6,7,449,1,67,13,0,0,0,0,0,13,537
20925,N,2012,2012/6/27,7,3,Scotland,44,Argyll & Bute,A815,Major,C-road south-west of Toward,A885,216300,673990,55.92380035,-4.94161679,11,6.84,0,0,48,4,11,1,0,0,1,0,1,3,66
20935,E,2012,2012/3/22,7,3,Scotland,35,Highland,A839,Major,A9,A836,270000,903770,58.00405389,-4.20142016,22.5,13.98,0,0,7,0,3,1,0,0,0,0,0,1,11
20941,E,2012,2012/4/24,7,3,Scotland,35,Highland,A862,Major,"Tulloch Ave, Dingwall",A9,255700,860000,57.60684835,-4.41672692,5,3.11,0,0,76,0,45,3,2,0,2,0,2,9,130
20943,S,2012,2012/9/6,8,3,Scotland,53,Comhairle nan Eilean Siar,A865,Major,B888 Dalabrog,B890 north of Stadhlaigearraidh,75500,830000,57.24516746,-7.38192724,19.9,12.37,0,0,19,1,9,0,1,0,0,0,0,1,30
20944,E,2012,2012/9/24,7,3,Scotland,35,Highland,A850,Major,A863,C-road to A863 at Lonmore,127000,847970,57.43970305,-6.55128536,2.5,1.55,0,0,9,2,2,1,0,0,0,0,0,1,14
20946,N,2012,2012/4/25,7,3,Scotland,53,Comhairle nan Eilean Siar,A857,Major,B8027,A858,142500,933700,58.2165726,-6.38630791,0.4,0.25,1,0,135,8,32,4,0,0,1,0,1,6,181
20960,S,2012,2012/5/28,8,3,Scotland,30,Falkirk,A904,Major,A993,A803,302400,680000,56.00297634,-3.56663566,1.8,1.12,0,0,178,1,22,2,3,0,1,1,2,9,210
20962,E,2012,2012/9/20,7,3,Scotland,42,Stirling,A905,Major,LA Boundary,A91,284600,691160,56.09923654,-3.8567208,5.5,3.42,2,1,133,4,69,6,3,3,3,2,1,18,225
20963,E,2012,2012/6/1,7,3,Scotland,32,Fife,A907,Major,A977,"Swallowdrum Rd, Dunfermline",300000,690000,56.0922922,-3.60883871,14.6,9.07,0,0,71,1,18,12,1,0,0,0,0,13,103
20972,E,2012,2012/5/29,7,3,Scotland,32,Fife,A917,Major,B942,"Bank St, Elie",348300,701500,56.20327752,-2.83490771,4.6,2.86,0,0,24,3,4,1,0,0,0,0,0,1,32
20975,N,2012,2012/10/24,7,3,Scotland,31,Perth & Kinross,A923,Major,A93,A984,320000,741950,56.56267145,-3.30329968,5.1,3.17,0,1,75,2,23,2,1,2,1,0,0,6,107
20981,E,2012,2012/4/18,7,3,Scotland,52,Angus,A935,Major,A90,B966 Southesk Street,358200,760000,56.72977859,-2.68474685,2.9,1.8,0,0,65,1,30,4,0,2,1,4,7,18,114
20985,N,2012,2012/6/21,12,3,Scotland,46,Moray,A941,Major,A95,B9015 North Street,327700,848000,57.51637933,-3.20858754,4.9,3.04,0,0,115,2,24,5,1,0,2,0,6,14,155
20990,E,2012,2012/10/11,10,3,Scotland,45,Aberdeenshire,A950,Major,A981,A952,395000,849200,57.53291801,-2.08515765,10,6.21,0,0,57,0,17,2,0,0,2,0,2,6,80
21006,E,2012,2012/4/17,7,3,Scotland,32,Fife,A994,Major,A985,A907,305000,686360,56.06062083,-3.52721499,4.7,2.92,0,1,340,8,92,12,5,4,3,1,4,29,470
21007,E,2012,2012/9/28,7,3,Scotland,33,Scottish Borders,A6089,Major,B6397,A698,372000,634850,55.60644746,-2.44599265,3.4,2.11,2,0,158,3,62,6,0,1,0,1,0,8,231
30714,N,2012,2012/5/31,8,3,Scotland,36,Midlothian,A7,Major,B6372,B704,333500,662000,55.84660538,-3.06361505,2.8,1.74,0,0,270,2,49,6,0,2,2,6,3,19,340
30817,E,2012,2012/4/16,7,3,Scotland,48,Inverclyde,A770,Major,A771,A8/A78,225200,677300,55.95682164,-4.8015172,4,2.49,4,5,552,22,38,5,3,0,0,1,0,9,626
30836,W,2012,2012/5/16,13,3,Scotland,33,Scottish Borders,A72,Major,A703,B709,328100,639630,55.64487442,-3.14394099,10.4,6.46,1,0,252,4,52,8,1,2,1,0,0,12,320
30842,N,2012,2012/4/20,7,3,Scotland,42,Stirling,A81,Major,A891,A875,254800,680200,55.99271831,-4.32943573,5.9,3.67,0,0,79,1,26,4,0,0,1,0,0,5,111
30846,E,2012,2012/10/26,7,3,Scotland,31,Perth & Kinross,A85,Major,A822,A822,288000,722900,56.38506621,-3.81553549,3.7,2.3,0,0,142,3,42,7,1,0,0,0,0,8,195
30850,E,2012,2012/6/27,7,3,Scotland,29,City of Edinburgh,A90,Major,B900 Craigleith Road,A902,322500,674400,55.95634712,-3.24280574,1.1,0.68,2,5,489,28,73,7,5,0,1,0,2,15,610
30852,E,2012,2012/3/21,7,3,Scotland,50,Clackmannanshire,A91,Major,A908,B913,294300,697600,56.15931677,-3.70342297,4.5,2.8,0,1,184,3,47,12,3,2,1,1,0,19,254
30858,N,2012,2012/4/26,7,3,Scotland,32,Fife,A914,Major,A92,A919,343640,724800,56.41205349,-2.91500021,4.8,2.98,0,0,297,9,32,4,1,0,1,0,2,8,346
30880,N,2012,2012/6/28,7,3,Scotland,27,West Lothian,A706,Major,A801,B8029,297370,675400,55.9606129,-3.64550142,5,3.11,0,0,93,1,32,0,0,0,0,0,0,0,126
30885,E,2012,2012/4/25,7,3,Scotland,38,Dumfries & Galloway,A712,Major,A75,A762,250000,571950,55.01940851,-4.3477245,28,17.4,0,1,10,0,6,1,0,0,0,0,0,1,18
30915,N,2012,2012/5/3,16,3,Scotland,30,Falkirk,A801,Major,B805/B825,M9 jn4,295090,678200,55.98526632,-3.68309672,3.1,1.93,0,2,322,5,86,7,3,0,2,10,7,29,444
30917,E,2012,2012/4/19,7,3,Scotland,30,Falkirk,A803,Major,road to Gateside Avenue,A883,283600,680700,56.00506505,-3.86823905,2.2,1.37,4,0,247,5,49,1,1,0,1,1,1,5,306
30918,W,2012,2012/4/18,13,3,Scotland,49,East Dunbartonshire,A803,Major,A807,"Adamslie Crescent, Kirkintilloch",264000,673500,55.93526163,-4.17868083,2.1,1.3,1,2,486,3,57,20,5,2,2,2,1,32,580
30919,E,2012,2012/5/23,7,3,Scotland,3,Glasgow City,A804,Major,A82,M8/A81,258500,666400,55.86993146,-4.26293332,0.6,0.37,2,3,198,22,23,2,0,0,2,0,1,5,251
30937,E,2012,2012/10/30,7,3,Scotland,35,Highland,A837,Major,A839,A836,254100,899100,57.95721112,-4.46731029,11.7,7.27,0,0,8,0,4,1,0,0,0,0,0,1,13
30945,N,2012,2012/9/5,9,3,Scotland,35,Highland,A851,Major,C-road to Ardvaser,C-road to Camuscross,167200,810000,57.12178789,-5.84750859,11,6.84,5,0,31,0,5,1,0,0,0,0,0,1,37
30946,E,2012,2012/10/25,7,3,Scotland,53,Comhairle nan Eilean Siar,A857,Major,A858,B8013,136560,950900,58.36706816,-6.50666803,24,14.91,0,0,7,0,2,0,0,0,0,0,0,0,9
30949,E,2012,2012/5/31,7,3,Scotland,35,Highland,A861,Major,B8043,Corran ferry,200000,762900,56.7148117,-5.26956619,10.4,6.46,0,0,15,0,5,0,0,0,0,0,0,0,20
30954,W,2012,2012/10/11,17,3,Scotland,53,Comhairle nan Eilean Siar,A867,Major,A865,B894,81200,864100,57.55416409,-7.3321258,0.8,0.5,0,0,21,1,5,0,0,0,0,0,0,0,27
30963,W,2012,2012/6/28,8,3,Scotland,29,City of Edinburgh,A901,Major,A903,A199,325000,677000,55.98009952,-3.20350115,2.9,1.8,4,4,463,11,72,4,0,2,4,4,0,14,564
30966,N,2012,2012/6/20,7,3,Scotland,30,Falkirk,A905,Major,M9,M9,291300,681700,56.01585401,-3.745229,0.7,0.43,1,4,177,3,45,8,0,0,0,1,1,10,239
30970,E,2012,2012/6/28,9,3,Scotland,32,Fife,A909,Major,B9157,C-road Dunearn,320000,687500,56.07360621,-3.28674153,1.8,1.12,0,0,52,0,13,4,0,0,0,0,0,4,69
30972,E,2012,2012/5/1,10,3,Scotland,31,Perth & Kinross,A911,Major,B920,LA Boundary,319400,701500,56.19925571,-3.30061706,3.5,2.17,1,1,48,0,13,2,0,0,0,0,0,2,64
30973,N,2012,2012/9/5,13,3,Scotland,31,Perth & Kinross,A912,Major,A913,LA Boundary,316660,711200,56.28590726,-3.34782181,5.3,3.29,0,1,47,0,14,2,3,0,3,1,1,10,72
30975,S,2012,2012/5/25,7,3,Scotland,32,Fife,A915,Major,B932,A911/A916,334950,700000,56.18816327,-3.04968307,0.7,0.43,1,1,611,6,128,7,11,0,1,8,15,42,788
30977,E,2012,2012/4/17,7,3,Scotland,32,Fife,A917,Major,"Marketgate, Crail",B940,360940,708000,56.26287995,-2.63214923,0.8,0.5,0,0,9,1,2,1,0,0,0,0,0,1,13
30978,E,2012,2012/9/6,7,3,Scotland,45,Aberdeenshire,A920,Major,A96,B9170 Major Lane,370000,832900,57.38553517,-2.50065169,19.1,11.87,0,0,88,0,27,2,2,5,1,0,2,12,127
30981,E,2012,2012/10/24,18,3,Scotland,31,Perth & Kinross,A926,Major,B952 Airlie Street,B952/B594,325500,747800,56.61612079,-3.2155177,0.7,0.43,0,0,42,0,4,0,0,1,0,1,0,2,48
30987,W,2012,2012/6/20,16,3,Scotland,35,Highland,A939,Major,LA Boundary,LA Boundary,298000,839710,57.43622649,-3.70070476,3.5,2.17,0,1,13,0,0,0,0,0,0,0,0,0,14
30994,E,2012,2012/10/24,7,3,Scotland,35,Highland,A949,Major,A9,B9168,278500,890000,57.88285942,-4.05063418,2.6,1.62,0,0,49,0,15,4,0,0,2,0,0,6,70
30999,N,2012,2012/10/9,7,3,Scotland,54,Orkney Islands,A965,Major,"end of A-road status, south Stromness",A967,325360,1009000,58.9616555,-3.29946971,2.9,1.8,2,0,7,0,2,2,0,0,0,0,0,2,11
31007,N,2012,2012/10/12,7,3,Scotland,45,Aberdeenshire,A975,Major,B9000,B9003,400000,825590,57.32086756,-2.00164442,5.6,3.48,0,0,36,1,4,2,1,0,0,0,0,3,44
31009,N,2012,2012/6/29,7,3,Scotland,45,Aberdeenshire,A981,Major,B9093 High Street,B9032,395980,859500,57.62544655,-2.06896667,8.3,5.16,0,0,39,6,12,0,0,0,0,0,0,0,57
31017,N,2012,2012/10/8,18,3,Scotland,29,City of Edinburgh,A6106,Major,A6095,A1,330460,672000,55.93600751,-3.11472856,1.1,0.68,2,2,405,8,46,2,2,0,0,0,0,4,465
31020,E,2012,2012/6/12,7,3,Scotland,4,North Lanarkshire,A8010,Major,A89,A73,276300,666000,55.87123952,-3.97848704,2.4,1.49,1,1,251,0,93,6,4,0,1,0,1,12,357
40794,N,2012,2012/10/23,7,3,Scotland,44,Argyll & Bute,A816,Major,B844,A85,185000,723230,56.35241968,-5.48133513,13.9,8.64,1,1,42,0,9,4,0,0,0,1,1,6,58
40814,N,2012,2012/5/16,7,3,Scotland,29,City of Edinburgh,A701,Major,A772,A7,327000,671300,55.92920591,-3.16991182,1.9,1.18,26,14,579,47,117,6,2,3,2,0,0,13,770
40850,E,2012,2012/10/10,7,3,Scotland,3,Glasgow City,A89,Major,A8,M73,268750,664240,55.85343883,-4.09820675,1.1,0.68,0,3,133,8,33,3,0,0,0,0,0,3,180
40859,N,2012,2012/4/16,7,3,Scotland,32,Fife,A914,Major,A916,A91,337690,714100,56.31518933,-3.00887042,1.4,0.87,3,5,402,3,67,6,2,0,2,0,1,11,488
40862,E,2012,2012/9/20,7,3,Scotland,45,Aberdeenshire,A93,Major,B9119,A97,343000,797980,57.0693088,-2.94167357,3.7,2.3,0,0,83,0,24,2,0,1,0,0,0,3,110
40867,E,2012,2012/6/22,7,3,Scotland,46,Moray,A95,Major,A96,LA Boundary,353500,853600,57.57006611,-2.77902861,14.7,9.13,0,0,21,0,13,2,1,0,0,0,1,4,38
40873,E,2012,2012/9/25,7,3,Scotland,33,Scottish Borders,A697,Major,A6105,A6089,366400,646730,55.7128311,-2.53633323,12.1,7.52,0,0,28,0,5,3,1,1,1,0,1,7,40
40884,N,2012,2012/5/22,16,3,Scotland,38,Dumfries & Galloway,A711,Major,B736,A745,282460,560000,54.9208132,-3.83543741,5.9,3.67,0,1,49,1,12,3,0,0,0,0,0,3,66
40904,N,2012,2012/10/25,7,3,Scotland,39,East Ayrshire,A736,Major,LA Boundary,B778,235700,644200,55.66343838,-4.61353528,2.6,1.62,0,0,253,3,42,8,2,0,9,2,3,24,322
40907,W,2012,2012/10/12,18,3,Scotland,28,Renfrewshire,A741,Major,A8,A877,250700,667600,55.87835009,-4.38813081,0.2,0.12,0,0,303,22,10,2,0,0,0,0,0,2,337
40936,N,2012,2012/5/29,7,3,Scotland,35,Highland,A836,Major,A839,A839,258100,906200,58.02221908,-4.40404914,0.5,0.31,0,0,25,1,22,5,1,0,0,2,0,8,56
40937,S,2012,2012/6/14,13,3,Scotland,35,Highland,A837,Major,A894,A835,225060,921800,58.15035973,-4.97426727,12.5,7.77,0,4,21,1,8,0,0,0,0,0,0,0,34
40942,N,2012,2012/3/30,7,3,Scotland,44,Argyll & Bute,A848,Major,Tobermory pier,A849,154600,749200,56.57039246,-5.99650352,15.8,9.82,0,0,13,0,3,0,0,0,0,0,0,0,16
40944,N,2012,2012/3/19,7,3,Scotland,35,Highland,A850,Major,C-road Horneval,B836,127700,850000,57.45830041,-6.54191876,2.8,1.74,0,0,10,1,6,0,0,0,0,0,0,0,17
40953,N,2012,2012/10/29,7,3,Scotland,53,Comhairle nan Eilean Siar,A865,Major,B890,B892,79900,846600,57.39673532,-7.33084638,10.6,6.59,0,0,29,3,16,1,0,0,0,0,0,1,49
40961,W,2012,2012/3/27,13,3,Scotland,27,West Lothian,A899,Major,B8020 Greendykes Road,A89,309000,672200,55.93421721,-3.45820382,1.3,0.81,1,2,225,6,47,7,2,0,1,7,3,20,300
40962,N,2012,2012/5/17,7,3,Scotland,29,City of Edinburgh,A900,Major,A901,A199,327130,676100,55.97234347,-3.1691307,0.6,0.37,7,2,78,19,25,8,2,0,0,0,0,10,134
